workerid,global_comments,gender,age,race,region,regionComments,sentence,speaker,sgender,intonation,verification,ohyeschoice,spcertainty,adcertainty,authority,politeness,comment1,comment2
A1P14RA5FX3HPD,,gen=1,age=2,eth=3,Midwest,,yemen,aar,m,rise3,Lenny's from Yemen,response=2,33,81,51,90,,
A1P14RA5FX3HPD,,gen=1,age=2,eth=3,Midwest,,obama,aar,m,rise2,Laura met President Obama,response=2,23,92,53,86,,
A1ODA3Q5H6HTDQ,,gen=1,age=1,eth=3,westcoast,,spaceship,kev,m,rise1,maria was in a spaceship to the moon,response=2,69,75,36,61,,
A1ODA3Q5H6HTDQ,,gen=1,age=1,eth=3,westcoast,,married,bon,f,fall,ellen is married,response=1,64,67,80,67,,
A1ODA3Q5H6HTDQ,,gen=1,age=1,eth=3,westcoast,,yemen,aar,m,qrise,is lenny from yemen?,response=2,17,24,27,58,,
A1ODA3Q5H6HTDQ,,gen=1,age=1,eth=3,westcoast,,mom,ros,f,rise2,eleanor is annie's mom?,response=2,31,18,39,85,,
A1ODA3Q5H6HTDQ,,gen=1,age=1,eth=3,westcoast,,obama,aar,m,rise3,laura met president obama?,response=2,34,28,60,69,,
A2M7AQ31P19IGN,none,gen=2,age=1,eth=3,South,none,married,bon,f,rise2,Ellen is married,response=1,100,39,31,90,none,none
A2M7AQ31P19IGN,none,gen=2,age=1,eth=3,South,none,obama,aar,m,fall,Laura met president Obama.,response=2,100,81,75,81,,
A2M7AQ31P19IGN,none,gen=2,age=1,eth=3,South,none,mom,ros,f,qrise,Is Ellenor Annies mom?,response=2,65,59,27,74,,
A2M7AQ31P19IGN,none,gen=2,age=1,eth=3,South,none,yemen,aar,m,rise1,Lenny's from Yemen,response=1,30,72,30,77,,
A2M7AQ31P19IGN,none,gen=2,age=1,eth=3,South,none,spaceship,kev,m,rise3,Rio was in a spaceship to the moon.,response=1,35,67,63,64,,
AMEFS0O9WSDMY,,gen=1,age=2,eth=3,Colorado,,mom,ros,f,rise1,Elenor is Annie's mom,response=2,25,57,14,55,,
AMEFS0O9WSDMY,,gen=1,age=2,eth=3,Colorado,,married,bon,f,qrise,Azo am married,response=1,73,62,56,57,,
AMEFS0O9WSDMY,,gen=1,age=2,eth=3,Colorado,,yemen,aar,m,rise3,Lenny from Yemin,response=1,100,85,73,39,,
AMEFS0O9WSDMY,,gen=1,age=2,eth=3,Colorado,,spaceship,kev,m,fall,Maria was on the spaceship to the moon,response=1,61,60,62,68,,
AMEFS0O9WSDMY,,gen=1,age=2,eth=3,Colorado,,obama,aar,m,rise2,Laura met President Obama,response=2,38,38,45,61,,
A39GP79ULCP9J2,No,gen=1,age=4,eth=3,Utah,No,mom,kev,m,rise1,Eleanor is Andy's mom.,response=2,37,35,22,72,No,No
A39GP79ULCP9J2,No,gen=1,age=4,eth=3,Utah,No,yemen,ros,f,rise3,Lenny's from Yemen?,response=2,18,12,0,38,Wendy's yum yemmen...spoke very quickly tough to make out.,No
A39GP79ULCP9J2,No,gen=1,age=4,eth=3,Utah,No,married,aar,m,qrise,Is Ellen married?,response=2,16,11,43,82,No,No
A39GP79ULCP9J2,No,gen=1,age=4,eth=3,Utah,No,obama,ros,f,rise2,Laura met President Obama.,response=1,41,52,32,43,No,No
A39GP79ULCP9J2,No,gen=1,age=4,eth=3,Utah,No,spaceship,bon,f,fall,Maria was in a spaceship to the moon.,response=2,55,52,42,14,Lorenna or Lorianna rather than Maria.,No
A2Y6TEJK6KAIR2,No,gen=1,age=1,eth=4,Arizona,No,obama,ros,f,rise1,Laura met President Obama,response=1,100,100,100,35,,
A2Y6TEJK6KAIR2,No,gen=1,age=1,eth=4,Arizona,No,married,aar,m,rise3,Ellen is married.,response=2,28,28,39,83,,
A2Y6TEJK6KAIR2,No,gen=1,age=1,eth=4,Arizona,No,spaceship,bon,f,qrise,Was Maria in a spaceship to the moon?,response=2,11,13,22,76,,
A2Y6TEJK6KAIR2,No,gen=1,age=1,eth=4,Arizona,No,yemen,ros,f,rise2,Lenny's from Yumin?,response=2,39,41,77,34,,
A2Y6TEJK6KAIR2,No,gen=1,age=1,eth=4,Arizona,No,mom,kev,m,fall,Eleanor is Andy's mom.,response=1,100,100,91,15,,
A3MH6TVZHDC36I,,gen=1,age=2,eth=3,Northeast,,spaceship,kev,m,fall,real as a spaceship top the moon,response=1,68,45,68,62,,
A3MH6TVZHDC36I,,gen=1,age=2,eth=3,Northeast,,mom,ros,f,rise1,Eleanor is Annie's mom,response=1,41,32,37,59,,
A3MH6TVZHDC36I,,gen=1,age=2,eth=3,Northeast,,married,bon,f,qrise,Is Owen married?,response=1,21,29,28,59,Is Owen married?,
A3MH6TVZHDC36I,,gen=1,age=2,eth=3,Northeast,,obama,aar,m,rise2,Laura met President Obama?,response=1,45,44,44,55,,
A3MH6TVZHDC36I,,gen=1,age=2,eth=3,Northeast,,yemen,aar,m,rise3,Lenny's from Yemen?,response=1,46,45,40,46,,
ARPORQMJIBTP2,No,gen=1,age=2,eth=1,Louisiana ,No,yemen,aar,m,fall,Lennys from Lemen,response=2,100,100,65,84,No,That he is from another country 
ARPORQMJIBTP2,No,gen=1,age=2,eth=1,Louisiana ,No,spaceship,kev,m,rise2,Rio is a spaceship to the moon,response=1,100,45,0,92,No,No
ARPORQMJIBTP2,No,gen=1,age=2,eth=1,Louisiana ,No,married,bon,f,rise1,Ellen is married,response=2,100,100,0,100,No,No
ARPORQMJIBTP2,No,gen=1,age=2,eth=1,Louisiana ,No,mom,ros,f,rise3,Eleanor is Annie's mom,response=2,100,100,0,100,No,No
ARPORQMJIBTP2,No,gen=1,age=2,eth=1,Louisiana ,No,obama,aar,m,qrise,Did Laura meet President Obama?,response=2,100,100,0,100,No,No
A37DZ189TLKB9O,,gen=2,age=2,eth=2,Midwest- Missouri,,spaceship,kev,m,rise3,maria was in a spaceship to the moon?,response=2,24,10,0,83,,
A37DZ189TLKB9O,,gen=2,age=2,eth=2,Midwest- Missouri,,yemen,aar,m,rise1,Lenny's from Yemen,response=2,14,1,14,81,,
A37DZ189TLKB9O,,gen=2,age=2,eth=2,Midwest- Missouri,,mom,ros,f,qrise,Is Ellen or Andy's mom,response=2,25,20,40,95,,
A37DZ189TLKB9O,,gen=2,age=2,eth=2,Midwest- Missouri,,obama,aar,m,fall,Laura met President Obama,response=1,100,96,100,85,,
A37DZ189TLKB9O,,gen=2,age=2,eth=2,Midwest- Missouri,,married,bon,f,rise2,Ellen is married?,response=2,15,25,25,80,,
A3KCZB9IL6CVH,none,gen=2,age=1,eth=2,California,none,married,aar,m,rise2,ellen is married,response=2,29,67,58,57,,
A3KCZB9IL6CVH,none,gen=2,age=1,eth=2,California,none,obama,ros,f,fall,nominate president obama,response=2,66,46,80,76,,
A3KCZB9IL6CVH,none,gen=2,age=1,eth=2,California,none,spaceship,bon,f,rise3,maria was in a spaceship to the moon,response=2,35,65,39,63,,
A3KCZB9IL6CVH,none,gen=2,age=1,eth=2,California,none,mom,kev,m,qrise,it's eleanor and his mom,response=1,43,58,40,58,,
A3KCZB9IL6CVH,none,gen=2,age=1,eth=2,California,none,yemen,ros,f,rise1,wen is from yemen,response=2,64,55,61,43,,
A1ZPI9NZR8J7JP,,gen=2,age=1,eth=5,West Coast,,mom,kev,m,fall,Eleanor is Annie's mom,response=1,100,100,74,58,,
A1ZPI9NZR8J7JP,,gen=2,age=1,eth=5,West Coast,,married,aar,m,rise3,Allen is married?,response=2,20,21,39,67,,
A1ZPI9NZR8J7JP,,gen=2,age=1,eth=5,West Coast,,yemen,ros,f,rise2,Lennie's from Yemen?,response=2,7,14,34,63,,
A1ZPI9NZR8J7JP,,gen=2,age=1,eth=5,West Coast,,obama,ros,f,rise1,Laura met president Obama,response=1,50,43,44,55,This one was hard it sounded like it was in the middle of a sentence.,
A1ZPI9NZR8J7JP,,gen=2,age=1,eth=5,West Coast,,spaceship,bon,f,qrise,Was Maria in a spaceship to the moon?,response=2,16,15,41,63,,
A002160837SWJFPIAI7L7,no,gen=2,age=1,eth=1,South,no,spaceship,kev,m,rise3,maria was in a space ship to the moon,response=2,25,68,16,71,,
A002160837SWJFPIAI7L7,no,gen=2,age=1,eth=1,South,no,mom,ros,f,qrise,is elenor annies mom,response=2,16,68,17,71,,
A002160837SWJFPIAI7L7,no,gen=2,age=1,eth=1,South,no,yemen,aar,m,rise1,lenny is from yemen,response=2,17,51,13,75,,
A002160837SWJFPIAI7L7,no,gen=2,age=1,eth=1,South,no,obama,aar,m,fall,laura met president obama,response=1,79,9,14,83,,
A002160837SWJFPIAI7L7,no,gen=2,age=1,eth=1,South,no,married,bon,f,rise2,ellen is married,response=2,6,78,25,88,,
A3NO9QBNA3WX3G,,gen=1,age=1,eth=3,Midwest (Chicago),,spaceship,kev,m,fall,Maria was in a spaceship to the moon. ,response=1,85,10,70,50,,
A3NO9QBNA3WX3G,,gen=1,age=1,eth=3,Midwest (Chicago),,married,bon,f,qrise,Is Ellen married?,response=2,0,90,50,60,,
A3NO9QBNA3WX3G,,gen=1,age=1,eth=3,Midwest (Chicago),,mom,ros,f,rise1,Elenor is Annie's mom?,response=2,10,90,50,60,\Annie\ may be heard as \Andy\ May be perceived as a statement rather than question.,
A3NO9QBNA3WX3G,,gen=1,age=1,eth=3,Midwest (Chicago),,yemen,aar,m,rise3,Lenny's from Yemen?,response=2,0,90,50,60,May also be heard as \Lenny is\ as opposed to \Lenny's\,
A3NO9QBNA3WX3G,,gen=1,age=1,eth=3,Midwest (Chicago),,obama,aar,m,rise2,Laura met President Obama?,response=2,0,90,50,60,,
APW9F8OTJ4KXO,this was interesting.,gen=1,age=2,eth=3,Midwest,this was interesting.,yemen,aar,m,qrise,Is Lenny from Yemen?,response=2,30,78,30,72,,
APW9F8OTJ4KXO,this was interesting.,gen=1,age=2,eth=3,Midwest,this was interesting.,spaceship,kev,m,rise1,Maria was in a space ship to the moon?,response=2,0,65,0,56,,
APW9F8OTJ4KXO,this was interesting.,gen=1,age=2,eth=3,Midwest,this was interesting.,obama,aar,m,rise3,Laura met President Obama?,response=2,0,69,0,78,,
APW9F8OTJ4KXO,this was interesting.,gen=1,age=2,eth=3,Midwest,this was interesting.,mom,ros,f,rise2,Eleanor is Annie's mom?,response=2,0,75,0,82,,
APW9F8OTJ4KXO,this was interesting.,gen=1,age=2,eth=3,Midwest,this was interesting.,married,bon,f,fall,Helen is married.,response=1,100,8,84,56,,
A2JRONMDBUJT3K,,gen=1,age=1,eth=2,Maryland - Rockville,,spaceship,kev,m,rise3,Maria was in a spaceship to the moon?,response=2,21,17,21,100,,
A2JRONMDBUJT3K,,gen=1,age=1,eth=2,Maryland - Rockville,,yemen,aar,m,rise1,Lenny's from Yemen?,response=2,42,30,29,62,,
A2JRONMDBUJT3K,,gen=1,age=1,eth=2,Maryland - Rockville,,married,bon,f,rise2,Ellen is married?,response=2,31,26,9,100,,
A2JRONMDBUJT3K,,gen=1,age=1,eth=2,Maryland - Rockville,,obama,aar,m,fall,Laura met president obama,response=1,100,100,100,57,,
A2JRONMDBUJT3K,,gen=1,age=1,eth=2,Maryland - Rockville,,mom,ros,f,qrise,Is Eleanor Annie's mom?,response=2,0,0,5,92,,
A8KX1HFH8NE2Q,Thanks for the opportunity to participate and good luck with your research!,gen=2,age=4,eth=3,California,Thanks for the opportunity to participate and good luck with your research!,married,bon,f,fall,Ellen is married.,response=1,96,96,80,90,No,No
A8KX1HFH8NE2Q,Thanks for the opportunity to participate and good luck with your research!,gen=2,age=4,eth=3,California,Thanks for the opportunity to participate and good luck with your research!,spaceship,kev,m,rise1,Maria was in a spaceship to the moon,response=1,80,70,40,90,no,no
A8KX1HFH8NE2Q,Thanks for the opportunity to participate and good luck with your research!,gen=2,age=4,eth=3,California,Thanks for the opportunity to participate and good luck with your research!,yemen,aar,m,qrise,Is Lennie from Yemen?,response=2,10,10,30,90,no,no
A8KX1HFH8NE2Q,Thanks for the opportunity to participate and good luck with your research!,gen=2,age=4,eth=3,California,Thanks for the opportunity to participate and good luck with your research!,obama,aar,m,rise3,Laura met President Obama.,response=2,20,30,20,100,no,no
A8KX1HFH8NE2Q,Thanks for the opportunity to participate and good luck with your research!,gen=2,age=4,eth=3,California,Thanks for the opportunity to participate and good luck with your research!,mom,ros,f,rise2,Eleanor is Annie's mom.,response=1,75,60,50,90,no,no
A1OIPSWKV6DVUF,no,gen=2,age=2,eth=3,Midwest,no,obama,ros,f,rise2,Laura met President Obama,response=1,44,46,61,87,no,sounded like a woman speaker
A1OIPSWKV6DVUF,no,gen=2,age=2,eth=3,Midwest,no,mom,kev,m,rise1,Eleanor is Andy's mom,response=2,63,77,71,75,no,man speaking
A1OIPSWKV6DVUF,no,gen=2,age=2,eth=3,Midwest,no,yemen,ros,f,rise3,Lennys from Yemen,response=1,70,80,79,89,no,woman speaker
A1OIPSWKV6DVUF,no,gen=2,age=2,eth=3,Midwest,no,spaceship,bon,f,fall,Maria was in a spaceship to the moon,response=1,86,83,89,77,no,woman speaker
A1OIPSWKV6DVUF,no,gen=2,age=2,eth=3,Midwest,no,married,aar,m,qrise,Is Ellen married?,response=2,18,12,15,64,no,man speaker
AQ07VGUPLAGEU,,gen=2,age=1,eth=1,nc,,obama,aar,m,qrise,did laura meet president obama,response=2,24,72,29,74,,
AQ07VGUPLAGEU,,gen=2,age=1,eth=1,nc,,yemen,aar,m,fall,lennys from yemin,response=2,25,30,30,27,,
AQ07VGUPLAGEU,,gen=2,age=1,eth=1,nc,,mom,ros,f,rise3,elonoire is annys mom,response=2,76,73,22,79,,
AQ07VGUPLAGEU,,gen=2,age=1,eth=1,nc,,married,bon,f,rise1,ellen is married,response=1,75,76,5,84,,
AQ07VGUPLAGEU,,gen=2,age=1,eth=1,nc,,spaceship,kev,m,rise2,maria was in a spaceship to the moon,response=1,9,16,17,68,,
A2MZYC2OHHM76X,nope,gen=2,age=2,eth=3,Indiana,nope,obama,aar,m,rise1,warm and president obama,response=1,75,75,28,67,warm and president obama,speaks to fast
A2MZYC2OHHM76X,nope,gen=2,age=2,eth=3,Indiana,nope,spaceship,kev,m,qrise,Was Marie on a spaceship to the moon?,response=2,10,20,18,34,,
A2MZYC2OHHM76X,nope,gen=2,age=2,eth=3,Indiana,nope,married,bon,f,rise3,Allen is married,response=2,13,15,15,61,,
A2MZYC2OHHM76X,nope,gen=2,age=2,eth=3,Indiana,nope,yemen,aar,m,rise2,Lenny is from Yemen.,response=2,83,81,65,38,,
A2MZYC2OHHM76X,nope,gen=2,age=2,eth=3,Indiana,nope,mom,ros,f,fall,Elanor is Andy's mom.,response=1,97,98,23,4,,
A328B2AIAED7P1,No,gen=2,age=1,eth=3,New England,No,obama,ros,f,rise3,Laura met president Obama.,response=2,78,100,29,76,,
A328B2AIAED7P1,No,gen=2,age=1,eth=3,New England,No,yemen,ros,f,qrise,Is Lenny from Yemen?,response=2,26,86,60,73,,
A328B2AIAED7P1,No,gen=2,age=1,eth=3,New England,No,spaceship,bon,f,rise1,Maria was in a spaceship to the moon?,response=2,22,60,37,67,,
A328B2AIAED7P1,No,gen=2,age=1,eth=3,New England,No,married,aar,m,fall,Ellen is married.,response=1,100,49,100,50,,
A328B2AIAED7P1,No,gen=2,age=1,eth=3,New England,No,mom,kev,m,rise2,Eleanor is Andy's mom?,response=2,0,86,8,72,,
A3EDBTGL3FZP7D,,gen=2,age=1,eth=3,Southeast,,yemen,ros,f,fall,Monies from Yemen,response=1,74,76,56,86,,
A3EDBTGL3FZP7D,,gen=2,age=1,eth=3,Southeast,,obama,ros,f,qrise,Did Laura meet President Obama?,response=2,6,32,32,75,,
A3EDBTGL3FZP7D,,gen=2,age=1,eth=3,Southeast,,spaceship,bon,f,rise2,Maria was in a spaceship to the moon,response=1,57,33,41,62,,
A3EDBTGL3FZP7D,,gen=2,age=1,eth=3,Southeast,,mom,kev,m,rise3,Eleanor is Annie's mom,response=1,51,54,54,45,,
A3EDBTGL3FZP7D,,gen=2,age=1,eth=3,Southeast,,married,aar,m,rise1,Ellen is married,response=2,43,39,58,60,,
A3HX0119WTZ8KA,,gen=2,age=1,eth=2,Mid-Atlantic,,mom,ros,f,rise3,Elenor is Andy's mom,response=2,93,14,23,67,,
A3HX0119WTZ8KA,,gen=2,age=1,eth=2,Mid-Atlantic,,obama,aar,m,qrise,Did Lauren meet President Obama?,response=2,11,20,7,79,,
A3HX0119WTZ8KA,,gen=2,age=1,eth=2,Mid-Atlantic,,yemen,aar,m,fall,Lenny's from Yemen,response=1,100,82,70,60,,
A3HX0119WTZ8KA,,gen=2,age=1,eth=2,Mid-Atlantic,,spaceship,kev,m,rise2,Bria was in a spaceship to the moon,response=2,29,25,29,62,,
A3HX0119WTZ8KA,,gen=2,age=1,eth=2,Mid-Atlantic,,married,bon,f,rise1,Helen is married?,response=2,21,27,21,74,,
AQ5KOKZQSZU0B,none,gen=1,age=1,eth=3,Maine,none,married,aar,m,rise3,Ellen is married?,response=2,3,96,55,45,none,They sound sort of arrogant? or presumptive? 
AQ5KOKZQSZU0B,none,gen=1,age=1,eth=3,Maine,none,obama,ros,f,rise1,Laura met President Obama,response=2,44,58,42,54,none,nothing I could tell
AQ5KOKZQSZU0B,none,gen=1,age=1,eth=3,Maine,none,mom,kev,m,fall,Eleanor is Annie's mom,response=1,99,0,98,46,none,They seem sort of annoyed the person they're speaking to did not know this information already
AQ5KOKZQSZU0B,none,gen=1,age=1,eth=3,Maine,none,spaceship,bon,f,qrise,Was Maria in a spaceship to the moon?,response=2,0,97,2,95,none,She seems hesitant and cautious
AQ5KOKZQSZU0B,none,gen=1,age=1,eth=3,Maine,none,yemen,ros,f,rise2,Lenny's from Yemen,response=2,44,96,58,39,none,She sounds sort of bold and maybe cynical
A3DHJKFQBKI7QC,,gen=2,age=3,eth=3,South East,,obama,aar,m,fall,Laura met President Obama.,response=2,90,90,91,24,,
A3DHJKFQBKI7QC,,gen=2,age=3,eth=3,South East,,married,bon,f,rise2,Ellen is married?,response=2,20,16,16,89,,
A3DHJKFQBKI7QC,,gen=2,age=3,eth=3,South East,,spaceship,kev,m,rise3,Maria was in a spaceship to the Moon?,response=2,20,17,9,86,,
A3DHJKFQBKI7QC,,gen=2,age=3,eth=3,South East,,mom,ros,f,qrise,Is Eleanor Annie's mom?,response=2,21,17,17,84,,
A3DHJKFQBKI7QC,,gen=2,age=3,eth=3,South East,,yemen,aar,m,rise1,Lenny is from Yemen.,response=2,82,84,88,54,,
A2HX4Y98WHOZRR,No but it was a very good surveyconciseyet simple!,gen=2,age=1,eth=3,Pacific Northwest-Washington,No but it was a very good surveyconciseyet simple!,spaceship,kev,m,rise3,Real as a spaceship to the moon,response=2,19,80,9,71,Real as a spaceship to the moon!,Young mid 20s!
A2HX4Y98WHOZRR,No but it was a very good surveyconciseyet simple!,gen=2,age=1,eth=3,Pacific Northwest-Washington,No but it was a very good surveyconciseyet simple!,mom,ros,f,qrise,Is Eleanor Annies mom?,response=2,10,55,11,64,N/A,N/A
A2HX4Y98WHOZRR,No but it was a very good surveyconciseyet simple!,gen=2,age=1,eth=3,Pacific Northwest-Washington,No but it was a very good surveyconciseyet simple!,yemen,aar,m,rise1,Lennys from Yemen?,response=2,65,100,65,29,N/A,N/A
A2HX4Y98WHOZRR,No but it was a very good surveyconciseyet simple!,gen=2,age=1,eth=3,Pacific Northwest-Washington,No but it was a very good surveyconciseyet simple!,obama,aar,m,fall,Laura met President Obama,response=1,90,20,91,20,N/A,N/A
A2HX4Y98WHOZRR,No but it was a very good surveyconciseyet simple!,gen=2,age=1,eth=3,Pacific Northwest-Washington,No but it was a very good surveyconciseyet simple!,married,bon,f,rise2,Ellen is Married?,response=2,10,25,0,65,N/A,N/A
A30V0XGG1XNYI7,Thanks for the opportunity.,gen=2,age=3,eth=2,Midwest,Thanks for the opportunity.,mom,kev,m,fall,Elanors and his mom,response=1,96,90,62,9,,He sounds like a robot
A30V0XGG1XNYI7,Thanks for the opportunity.,gen=2,age=3,eth=2,Midwest,Thanks for the opportunity.,obama,ros,f,rise1,Laura met President Obama,response=2,94,91,18,69,,Clear speaker
A30V0XGG1XNYI7,Thanks for the opportunity.,gen=2,age=3,eth=2,Midwest,Thanks for the opportunity.,married,aar,m,rise3,Ellen is married?,response=2,23,78,22,58,,Clear speaker
A30V0XGG1XNYI7,Thanks for the opportunity.,gen=2,age=3,eth=2,Midwest,Thanks for the opportunity.,yemen,ros,f,rise2,Lenny's from Yemin?,response=2,24,92,18,67,,Not as clear speaker
A30V0XGG1XNYI7,Thanks for the opportunity.,gen=2,age=3,eth=2,Midwest,Thanks for the opportunity.,spaceship,bon,f,qrise,Was Maria in a spaceship to the moon?,response=2,31,61,21,43,,Too fast
A29PB2C8XD8TVG,none now,gen=2,age=4,eth=3,Louisiana,none now,spaceship,kev,m,rise3,Maria was in a space ship to the moon,response=2,39,39,38,60,,
A29PB2C8XD8TVG,none now,gen=2,age=4,eth=3,Louisiana,none now,yemen,aar,m,rise1,Lenny's from Yemen,response=1,67,61,54,58,,
A29PB2C8XD8TVG,none now,gen=2,age=4,eth=3,Louisiana,none now,married,bon,f,rise2,Alan is married,response=2,44,41,42,63,,
A29PB2C8XD8TVG,none now,gen=2,age=4,eth=3,Louisiana,none now,obama,aar,m,fall,Laura met President Obama,response=1,65,68,57,56,,
A29PB2C8XD8TVG,none now,gen=2,age=4,eth=3,Louisiana,none now,mom,ros,f,qrise,Is Eleanor Annie's mom,response=2,26,25,38,69,,
A1HF8F8FQLNCSG,,gen=2,age=2,eth=3,New York,,spaceship,bon,f,rise1,Maria was in a spaceship to the moon.,response=1,100,100,100,81,No,No
A1HF8F8FQLNCSG,,gen=2,age=2,eth=3,New York,,obama,ros,f,rise3,Laura met President Obama.,response=2,22,17,0,100,No,She's a little unsure.
A1HF8F8FQLNCSG,,gen=2,age=2,eth=3,New York,,mom,kev,m,rise2,Eleanor is Andy's Mom.,response=1,100,100,100,87,I heard,No
A1HF8F8FQLNCSG,,gen=2,age=2,eth=3,New York,,married,aar,m,fall,Ellen is married.,response=2,100,100,100,26,No,That he may wish Ellen was on the market.
A1HF8F8FQLNCSG,,gen=2,age=2,eth=3,New York,,yemen,ros,f,qrise,Is Lennie from Yemen?,response=2,0,0,0,71,No,No
A3RD30VDG7UNV8,,gen=2,age=1,eth=3,Northeast,,yemen,ros,f,rise2,Lennys from Yemin,response=2,100,26,0,100,,
A3RD30VDG7UNV8,,gen=2,age=1,eth=3,Northeast,,married,aar,m,rise3,Elen is married,response=2,27,17,0,76,,
A3RD30VDG7UNV8,,gen=2,age=1,eth=3,Northeast,,spaceship,bon,f,qrise,Was Maria on a spaceship to the moon ,response=2,3,6,0,68,,
A3RD30VDG7UNV8,,gen=2,age=1,eth=3,Northeast,,obama,ros,f,rise1,Lora met president Obama,response=2,23,18,0,59,,
A3RD30VDG7UNV8,,gen=2,age=1,eth=3,Northeast,,mom,kev,m,fall,Elenor is Annie's mom,response=1,93,94,87,37,,
A3PP24G2VKY4W9,No,gen=1,age=4,eth=3,Maryland,No,obama,aar,m,qrise,Did Laura meet President Obama?,response=2,99,37,55,55,,
A3PP24G2VKY4W9,No,gen=1,age=4,eth=3,Maryland,No,married,bon,f,rise1,Ellen is married.,response=2,18,40,38,58,,
A3PP24G2VKY4W9,No,gen=1,age=4,eth=3,Maryland,No,yemen,aar,m,fall,Lenny's from Yemen.,response=1,83,82,81,38,,
A3PP24G2VKY4W9,No,gen=1,age=4,eth=3,Maryland,No,mom,ros,f,rise3,Eleanor is Andy's Mom?,response=2,22,67,29,76,,
A3PP24G2VKY4W9,No,gen=1,age=4,eth=3,Maryland,No,spaceship,kev,m,rise2,Maria was in a spaceship to the moon.,response=1,40,67,67,73,,
A8YE5MQ88KHHA,,gen=2,age=1,eth=3,Massachusetts,,spaceship,bon,f,fall,Maria was in a spaceship to the moon.,response=1,83,98,74,76,,
A8YE5MQ88KHHA,,gen=2,age=1,eth=3,Massachusetts,,mom,kev,m,rise1,Donna is Andy's mom,response=1,27,17,13,65,,
A8YE5MQ88KHHA,,gen=2,age=1,eth=3,Massachusetts,,yemen,ros,f,rise3,Lenny's from Yemen.,response=2,20,9,33,89,,
A8YE5MQ88KHHA,,gen=2,age=1,eth=3,Massachusetts,,obama,ros,f,rise2,Laura met President Obama?,response=2,9,10,42,87,,
A8YE5MQ88KHHA,,gen=2,age=1,eth=3,Massachusetts,,married,aar,m,qrise,Is Ellen married?,response=2,1,1,58,97,,
A187TVQ98O0FN2,,gen=1,age=4,eth=3,northeast,,married,aar,m,rise3,elen is married,response=1,57,61,2,66,no,no
A187TVQ98O0FN2,,gen=1,age=4,eth=3,northeast,,mom,kev,m,fall,elanore is andy's mom ,response=2,92,90,46,95,,
A187TVQ98O0FN2,,gen=1,age=4,eth=3,northeast,,yemen,ros,f,rise2,moneys from yemen,response=1,63,64,41,86,,
A187TVQ98O0FN2,,gen=1,age=4,eth=3,northeast,,obama,ros,f,rise1,Luara met President Obama ,response=2,83,83,48,92,,
A187TVQ98O0FN2,,gen=1,age=4,eth=3,northeast,,spaceship,bon,f,qrise,was maria in a spaceship to the moon,response=1,56,52,39,87,,
A2DD5TYSKNCLA6,i speak chinese with some fluency,gen=2,age=5,eth=3,southeast,i speak chinese with some fluency,obama,ros,f,qrise,consult the handbook,response=2,41,79,33,58,no,no
A2DD5TYSKNCLA6,i speak chinese with some fluency,gen=2,age=5,eth=3,southeast,i speak chinese with some fluency,spaceship,bon,f,rise2,maryanne was in a spaceship to the moom,response=1,36,67,42,69,no,no
A2DD5TYSKNCLA6,i speak chinese with some fluency,gen=2,age=5,eth=3,southeast,i speak chinese with some fluency,married,aar,m,rise1,ellen is married,response=1,28,54,44,55,no,no
A2DD5TYSKNCLA6,i speak chinese with some fluency,gen=2,age=5,eth=3,southeast,i speak chinese with some fluency,yemen,ros,f,fall,wane is from yemen,response=1,96,52,79,76,no,no
A2DD5TYSKNCLA6,i speak chinese with some fluency,gen=2,age=5,eth=3,southeast,i speak chinese with some fluency,mom,kev,m,rise3,elenore is annie's mom,response=1,38,46,48,70,no,no
A2U5CZUVJXNPN3,No comments.,gen=2,age=2,eth=3,Los Angeles CA,No comments.,married,aar,m,rise3,Ellen is married.,response=1,64,41,76,63,,
A2U5CZUVJXNPN3,No comments.,gen=2,age=2,eth=3,Los Angeles CA,No comments.,obama,ros,f,rise1,Laura met President Obama.,response=1,82,72,71,64,,
A2U5CZUVJXNPN3,No comments.,gen=2,age=2,eth=3,Los Angeles CA,No comments.,spaceship,bon,f,qrise,Was Maria in a spaceship to the moon?,response=2,80,75,71,87,,
A2U5CZUVJXNPN3,No comments.,gen=2,age=2,eth=3,Los Angeles CA,No comments.,mom,kev,m,fall,Eleanor is Annie's mom.,response=1,70,69,40,97,,
