workerid,stimulus,sentence,pronoun,speaker,speaker_gender,intonation,verification,speechact_choice,sp_certainty,addr_certainty,sp_authority,sp_politeness,subject_gender,subject_age,subject_ethnicity
ALGFDLMLSSKZ,married_ellen_ros_f_rise2,married,ellen,ros,Female,rise2,Ellen is married?,Question,27,80,24,62,Male,1,1
A168QBUOKNFWWK,spaceship_maria_kev_m_rise2,spaceship,maria,kev,Male,rise2,Bree was in a spaceship to the moon.,Assertion,97,97,38,90,Female,3,3
A168QBUOKNFWWK,lawn_you_kev_m_rise1,lawn,you,kev,Male,rise1,You need to mow the lawn.,Request,97,96,38,88,Female,3,3
A168QBUOKNFWWK,yemen_lenny_bon_f_fall,yemen,lenny,bon,Female,fall,monies from yemen,Assertion,95,96,58,73,Female,3,3
A168QBUOKNFWWK,obama_laura_ed_m_fall,obama,laura,ed,Male,fall,laura met president obama,Assertion,95,93,38,81,Female,3,3
A168QBUOKNFWWK,yemen_you_ros_f_rise3,yemen,you,ros,Female,rise3,you're from yemen?,Question,6,8,41,87,Female,3,3
A168QBUOKNFWWK,married_ellen_ros_f_rise1,married,ellen,ros,Female,rise1,allen is married,Question,15,19,40,87,Female,3,3
A168QBUOKNFWWK,mom_eleanor_bon_f_rise3,mom,eleanor,bon,Female,rise3,eleanor is annie's mom?,Question,11,9,41,88,Female,3,3
A168QBUOKNFWWK,rain_it_ed_m_rise2,rain,it,ed,Male,rise2,it's raining,Question,7,8,34,88,Female,3,3
A2M9MD6AHXVT54,yemen_lenny_bon_f_rise2,yemen,lenny,bon,Female,rise2,Lenny's from Yemen?,Question,0,80,50,90,Female,2,3
A2M9MD6AHXVT54,married_ellen_ros_f_rise3,married,ellen,ros,Female,rise3,Ellen is married?,Question,10,90,70,75,Female,2,3
A2M9MD6AHXVT54,mom_eleanor_bon_f_rise1,mom,eleanor,bon,Female,rise1,Eleanor is Annie's mom?,Question,10,70,40,85,Female,2,3
A2M9MD6AHXVT54,yemen_you_ros_f_fall,yemen,you,ros,Female,fall,You're from Yemen.,Assertion,90,100,60,20,Female,2,3
A2M9MD6AHXVT54,lawn_you_kev_m_rise3,lawn,you,kev,Male,rise3,You need to mow the lawn?,Question,25,90,50,70,Female,2,3
A2M9MD6AHXVT54,rain_it_ed_m_fall,rain,it,ed,Male,fall,Its raining.,Assertion,100,50,90,20,Female,2,3
A2M9MD6AHXVT54,obama_laura_ed_m_rise2,obama,laura,ed,Male,rise2,Laura met president Obama?,Question,15,90,30,60,Female,2,3
A2M9MD6AHXVT54,spaceship_maria_kev_m_fall,spaceship,maria,kev,Male,fall,Maria was in a spaceship to the moon.,Assertion,80,20,70,50,Female,2,3
AAMLJUUYM484,spaceship_maria_bon_f_rise1,spaceship,maria,bon,Female,rise1,Maria was in a space ship to the moon.,Assertion,40,37,0,50,Female,1,3
AAMLJUUYM484,obama_laura_ros_f_rise3,obama,laura,ros,Female,rise3,Laura met president Obama,Question,0,2,2,47,Female,1,3
AAMLJUUYM484,armadillo_kev_m_fall,armadillo,armadillo,kev,Male,fall,Armadillos are mammals,Assertion,77,86,65,32,Female,1,3
AAMLJUUYM484,beer_we_ed_m_rise1,beer,we,ed,Male,rise1,We should go get beer,Invitation,0,18,19,53,Female,1,3
AAMLJUUYM484,mom_eleanor_kev_m_rise2,mom,eleanor,kev,Male,rise2,Elenore is Andy's mom,Question,13,11,0,61,Female,1,3
AAMLJUUYM484,yemen_lenny_ros_f_rise2,yemen,lenny,ros,Female,rise2,Lenny is from Yemen,Question,45,45,39,55,Female,1,3
AAMLJUUYM484,yemen_i_ros_f_rise3,yemen,i,ros,Female,rise3,I'm from Yemen?,Question,0,0,1,59,Female,1,3
AAMLJUUYM484,married_ellen_ed_m_fall,married,ellen,ed,Male,fall,Ellen is married,Assertion,99,98,68,39,Female,1,3
A2WCXJZEXXR60A,married_ellen_ros_f_fall,married,ellen,ros,Female,fall,Alan is married.,Assertion,100,26,85,36,Male,4,3
A2WCXJZEXXR60A,yemen_you_ros_f_rise2,yemen,you,ros,Female,rise2,You're from Yemen?,Question,33,36,21,48,Male,4,3
A2WCXJZEXXR60A,rain_it_ed_m_rise1,rain,it,ed,Male,rise1,It's raining?,Question,31,45,33,35,Male,4,3
A2WCXJZEXXR60A,lawn_you_kev_m_fall,lawn,you,kev,Male,fall,You need to mow the lawn.,Assertion,85,61,79,36,Male,4,3
A2WCXJZEXXR60A,yemen_lenny_bon_f_rise3,yemen,lenny,bon,Female,rise3,Lenny is from Yemen?,Question,41,40,38,54,Male,4,3
A2WCXJZEXXR60A,mom_eleanor_bon_f_rise2,mom,eleanor,bon,Female,rise2,Eleanor is Annie's mom?,Question,39,37,26,54,Male,4,3
A2WCXJZEXXR60A,obama_laura_ed_m_rise3,obama,laura,ed,Male,rise3,Laura met president Obama?,Question,37,37,34,53,Male,4,3
A2WCXJZEXXR60A,spaceship_maria_kev_m_rise1,spaceship,maria,kev,Male,rise1,Burea was in a spaceship to the moon?,Question,36,40,39,55,Male,4,3
A2YYQJ3JWA2KGD,yemen_lenny_ros_f_rise3,yemen,lenny,ros,Female,rise3,Remy is from Yemen,Assertion,100,62,76,90,Female,2,3
A2YYQJ3JWA2KGD,obama_laura_ros_f_fall,obama,laura,ros,Female,fall,Laura met President Obama,Assertion,100,100,68,82,Female,2,3
A2YYQJ3JWA2KGD,married_ellen_ed_m_rise1,married,ellen,ed,Male,rise1,Ellen is married,Assertion,95,89,59,73,Female,2,3
A2YYQJ3JWA2KGD,mom_eleanor_kev_m_rise3,mom,eleanor,kev,Male,rise3,Eleanor is Amy's mom,Question,45,55,28,79,Female,2,3
A2YYQJ3JWA2KGD,yemen_lenny_ros_f_qrise3,yemen,lenny,ros,Female,qrise3,Is Lenny from Yemen,Question,63,58,28,89,Female,2,3
A2YYQJ3JWA2KGD,armadillo_kev_m_rise1,armadillo,armadillo,kev,Male,rise1,Armadillos are mammals,Request,64,57,76,85,Female,2,3
A2YYQJ3JWA2KGD,spaceship_maria_bon_f_rise2,spaceship,maria,bon,Female,rise2,Maria was in a spaceship to the moon,Assertion,69,62,67,84,Female,2,3
A2YYQJ3JWA2KGD,beer_we_ed_m_rise2,beer,we,ed,Male,rise2,We should go get beer,Question,70,63,66,87,Female,2,3
A2VBSFSJXLZZ7A,obama_laura_ros_f_fall,obama,laura,ros,Female,fall,Laura met president Obama,Assertion,92,97,44,50,Male,2,3
A2VBSFSJXLZZ7A,mom_eleanor_kev_m_rise3,mom,eleanor,kev,Male,rise3,Eleanor is Amy's Mom ,Assertion,65,72,44,58,Male,2,3
A2VBSFSJXLZZ7A,yemen_lenny_ros_f_qrise3,yemen,lenny,ros,Female,qrise3,Is Lenny from Yemen. ,Request,10,3,37,55,Male,2,3
A2VBSFSJXLZZ7A,spaceship_maria_bon_f_rise2,spaceship,maria,bon,Female,rise2,Maria was in a spaceship to the moon?,Question,28,34,47,53,Male,2,3
A2VBSFSJXLZZ7A,armadillo_kev_m_rise1,armadillo,armadillo,kev,Male,rise1,hermadoes are mammals,Assertion,58,56,48,49,Male,2,3
A2VBSFSJXLZZ7A,beer_we_ed_m_rise2,beer,we,ed,Male,rise2,We should go get beer?,Invitation,38,37,42,54,Male,2,3
A2VBSFSJXLZZ7A,married_ellen_ed_m_rise1,married,ellen,ed,Male,rise1,Ellen is married.,Assertion,83,78,55,46,Male,2,3
A2VBSFSJXLZZ7A,yemen_lenny_ros_f_rise3,yemen,lenny,ros,Female,rise3,Lenny is from Yemen.,Question,50,49,43,48,Male,2,3
AUVC78LEL0T6L,beer_we_ed_m_rise3,beer,we,ed,Male,rise3,You should go get beer,Question,0,0,0,100,Male,1,3
AUVC78LEL0T6L,yemen_i_ros_f_fall,yemen,i,ros,Female,fall,I'm from Yemen,Assertion,100,100,74,87,Male,1,3
AUVC78LEL0T6L,obama_laura_ros_f_rise1,obama,laura,ros,Female,rise1,Laura met President Obama,Question,0,0,0,26,Male,1,3
AUVC78LEL0T6L,armadillo_kev_m_rise2,armadillo,armadillo,kev,Male,rise2,Armadillos are mammals,Question,0,0,0,68,Male,1,3
AUVC78LEL0T6L,spaceship_maria_bon_f_rise3,spaceship,maria,bon,Female,rise3,Maria was in a space ship to the moon,Question,0,0,0,72,Male,1,3
AUVC78LEL0T6L,mom_eleanor_kev_m_fall,mom,eleanor,kev,Male,fall,Eleanor is Andy's mom,Assertion,100,100,84,75,Male,1,3
AUVC78LEL0T6L,yemen_lenny_ros_f_rise1,yemen,lenny,ros,Female,rise1,Lenny is from Yemen,Question,0,0,0,71,Male,1,3
AUVC78LEL0T6L,married_ellen_ed_m_rise2,married,ellen,ed,Male,rise2,Ellen is married,Question,0,0,0,70,Male,1,3
AKRFNRKI1IMJ1,yemen_you_ros_f_fall,yemen,you,ros,Female,fall,Your from Yema,Assertion,74,60,54,65,Male,2,3
AKRFNRKI1IMJ1,rain_it_ed_m_fall,rain,it,ed,Male,fall,It's raining,Assertion,58,70,65,66,Male,2,3
AKRFNRKI1IMJ1,spaceship_maria_kev_m_fall,spaceship,maria,kev,Male,fall,Brail is in a spaceship to the moon,Assertion,55,66,64,68,Male,2,3
AKRFNRKI1IMJ1,obama_laura_ed_m_rise2,obama,laura,ed,Male,rise2,Laura meet President Obama,Assertion,56,72,66,68,Male,2,3
AKRFNRKI1IMJ1,mom_eleanor_bon_f_rise1,mom,eleanor,bon,Female,rise1,Elinor is Annie's mom,Assertion,56,63,64,73,Male,2,3
AKRFNRKI1IMJ1,lawn_you_kev_m_rise3,lawn,you,kev,Male,rise3,You need to mow the lawn? ,Question,39,58,53,55,Male,2,3
AKRFNRKI1IMJ1,yemen_lenny_bon_f_rise2,yemen,lenny,bon,Female,rise2,Lenny's from Yemen,Assertion,56,63,61,69,Male,2,3
AKRFNRKI1IMJ1,married_ellen_ros_f_rise3,married,ellen,ros,Female,rise3,Ellen is married,Assertion,56,63,63,70,Male,2,3
A1RZL7X44VXV6B,yemen_lenny_bon_f_rise1,yemen,lenny,bon,Female,rise1,Lenny's from Yemen,Assertion,39,32,57,50,Male,3,3
A1RZL7X44VXV6B,mom_eleanor_bon_f_fall,mom,eleanor,bon,Female,fall,Elanore is Annie's mom,Assertion,90,29,74,41,Male,3,3
A1RZL7X44VXV6B,lawn_you_kev_m_rise2,lawn,you,kev,Male,rise2,You need to mow the lawn,Question,12,84,49,73,Male,3,3
A1RZL7X44VXV6B,married_ellen_ros_f_rise2,married,ellen,ros,Female,rise2,Ellen is married?,Question,1,92,58,49,Male,3,3
A1RZL7X44VXV6B,rain_it_ed_m_rise3,rain,it,ed,Male,rise3,It's raining?,Question,51,86,53,61,Male,3,3
A1RZL7X44VXV6B,spaceship_maria_kev_m_rise3,spaceship,maria,kev,Male,rise3,Bree was in a spaceship to the moon?,Question,32,52,25,69,Male,3,3
A1RZL7X44VXV6B,yemen_you_ros_f_rise1,yemen,you,ros,Female,rise1,You're from Yemen?,Question,60,51,49,33,Male,3,3
A1RZL7X44VXV6B,obama_laura_ed_m_rise1,obama,laura,ed,Male,rise1,Laura met President Obama?,Request,29,78,49,18,Male,3,3
A12J4IRF5Z06BT,spaceship_maria_kev_m_fall,spaceship,maria,kev,Male,fall,Brea was in a spaceship to the moon.,Assertion,100,100,86,90,Male,2,3
A12J4IRF5Z06BT,mom_eleanor_bon_f_rise1,mom,eleanor,bon,Female,rise1,Eleanor is Annie's mom.,Question,29,32,10,88,Male,2,3
A12J4IRF5Z06BT,yemen_you_ros_f_fall,yemen,you,ros,Female,fall,You're from Yemen.,Assertion,94,95,80,71,Male,2,3
A12J4IRF5Z06BT,rain_it_ed_m_fall,rain,it,ed,Male,fall,It's raining.,Assertion,100,100,93,91,Male,2,3
A12J4IRF5Z06BT,obama_laura_ed_m_rise2,obama,laura,ed,Male,rise2,Laura met President Obama?,Question,30,32,12,89,Male,2,3
A12J4IRF5Z06BT,married_ellen_ros_f_rise3,married,ellen,ros,Female,rise3,Alan is married?,Question,16,18,34,82,Male,2,3
A12J4IRF5Z06BT,lawn_you_kev_m_rise3,lawn,you,kev,Male,rise3,You need to mow the lawn?,Question,37,34,0,61,Male,2,3
A12J4IRF5Z06BT,yemen_lenny_bon_f_rise2,yemen,lenny,bon,Female,rise2,Lennys from Yemen?,Question,24,26,46,72,Male,2,3
A2Q4A0C8Y3OQQ0,yemen_lenny_bon_f_fall,yemen,lenny,bon,Female,fall,moneys yemen,Assertion,14,21,67,70,Female,1,2
A2Q4A0C8Y3OQQ0,mom_eleanor_bon_f_rise3,mom,eleanor,bon,Female,rise3,eleanor is annie's mom,Question,100,100,69,70,Female,1,2
A2Q4A0C8Y3OQQ0,spaceship_maria_kev_m_rise2,spaceship,maria,kev,Male,rise2,maria was in a spaceship to the moon,Assertion,98,97,78,78,Female,1,2
A2Q4A0C8Y3OQQ0,lawn_you_kev_m_rise1,lawn,you,kev,Male,rise1,you need to mow the lawn,Invitation,64,66,63,62,Female,1,2
A2Q4A0C8Y3OQQ0,married_ellen_ros_f_rise1,married,ellen,ros,Female,rise1,elen is married,Assertion,73,73,59,59,Female,1,2
A2Q4A0C8Y3OQQ0,rain_it_ed_m_rise2,rain,it,ed,Male,rise2,its raining,Question,95,95,63,63,Female,1,2
A2Q4A0C8Y3OQQ0,yemen_you_ros_f_rise3,yemen,you,ros,Female,rise3,youre from yemen,Question,98,97,73,73,Female,1,2
A2Q4A0C8Y3OQQ0,obama_laura_ed_m_fall,obama,laura,ed,Male,fall,laura meet president obama,Assertion,92,92,74,76,Female,1,2
A4A7YVGH4QB8Y,rain_it_ed_m_rise2,rain,it,ed,Male,rise2,It's raining?,Question,17,56,11,85,Male,3,5
A4A7YVGH4QB8Y,yemen_lenny_bon_f_fall,yemen,lenny,bon,Female,fall,Monies from Yemen.,Assertion,100,36,94,74,Male,3,5
A4A7YVGH4QB8Y,yemen_you_ros_f_rise3,yemen,you,ros,Female,rise3,No audio,Request,44,55,47,51,Male,3,5
A4A7YVGH4QB8Y,obama_laura_ed_m_fall,obama,laura,ed,Male,fall,Laura met President Obama.,Assertion,94,40,84,57,Male,3,5
A4A7YVGH4QB8Y,married_ellen_ros_f_rise1,married,ellen,ros,Female,rise1,Ellen is married?,Question,13,73,35,74,Male,3,5
A4A7YVGH4QB8Y,mom_eleanor_bon_f_rise3,mom,eleanor,bon,Female,rise3,No audio,Question,17,79,32,89,Male,3,5
A4A7YVGH4QB8Y,lawn_you_kev_m_rise1,lawn,you,kev,Male,rise1,You need to move along?,Question,33,70,24,74,Male,3,5
A4A7YVGH4QB8Y,spaceship_maria_kev_m_rise2,spaceship,maria,kev,Male,rise2,Maria was in a spaceship to the moon?,Question,30,81,39,82,Male,3,5
A25DX717JQ76Z1,mom_eleanor_bon_f_rise1,mom,eleanor,bon,Female,rise1,Eleanor's Annie's Mom.,Assertion,56,57,49,90,Female,3,3
A25DX717JQ76Z1,yemen_lenny_bon_f_rise2,yemen,lenny,bon,Female,rise2,Lennie's from Yemen?,Question,65,65,65,80,Female,3,3
A25DX717JQ76Z1,lawn_you_kev_m_rise3,lawn,you,kev,Male,rise3,You need to mow the lawn?,Question,50,55,50,85,Female,3,3
A25DX717JQ76Z1,rain_it_ed_m_fall,rain,it,ed,Male,fall,It's raining.,Assertion,100,100,100,42,Female,3,3
A25DX717JQ76Z1,obama_laura_ed_m_rise2,obama,laura,ed,Male,rise2,Laura met President Obama?,Question,45,45,50,80,Female,3,3
A25DX717JQ76Z1,married_ellen_ros_f_rise3,married,ellen,ros,Female,rise3,Alan is married?,Question,50,50,70,65,Female,3,3
A25DX717JQ76Z1,spaceship_maria_kev_m_fall,spaceship,maria,kev,Male,fall,Baria was in a spaceship to the moon.,Assertion,90,100,80,60,Female,3,3
A25DX717JQ76Z1,yemen_you_ros_f_fall,yemen,you,ros,Female,fall,You're from Yemen.,Assertion,75,75,60,50,Female,3,3
A39IG2GSVKOH1P,yemen_lenny_bon_f_fall,yemen,lenny,bon,Female,fall,Lenny is from Yemen.,Assertion,81,78,33,100,Female,2,3
A39IG2GSVKOH1P,obama_laura_ed_m_fall,obama,laura,ed,Male,fall,Maura met President Obama. ,Assertion,90,85,26,65,Female,2,3
A39IG2GSVKOH1P,rain_it_ed_m_rise2,rain,it,ed,Male,rise2,It's raining?,Question,2,100,14,95,Female,2,3
A39IG2GSVKOH1P,lawn_you_kev_m_rise1,lawn,you,kev,Male,rise1,You need to mow the lawn?,Question,13,13,0,90,Female,2,3
A39IG2GSVKOH1P,spaceship_maria_kev_m_rise2,spaceship,maria,kev,Male,rise2,Baria was in a spaceship to the moon. ,Assertion,95,91,13,93,Female,2,3
A39IG2GSVKOH1P,yemen_you_ros_f_rise3,yemen,you,ros,Female,rise3,You're from Yemen?,Question,0,94,2,99,Female,2,3
A39IG2GSVKOH1P,married_ellen_ros_f_rise1,married,ellen,ros,Female,rise1,Ellen is married?,Question,4,97,7,99,Female,2,3
A39IG2GSVKOH1P,mom_eleanor_bon_f_rise3,mom,eleanor,bon,Female,rise3,Eleanor is Annie's mom. ,Assertion,98,91,3,98,Female,2,3
A38HFMRXB5Q13M,yemen_you_ros_f_rise1,yemen,you,ros,Female,rise1,You're from Yemen?,Question,23,51,15,67,Female,1,3
A38HFMRXB5Q13M,spaceship_maria_kev_m_rise3,spaceship,maria,kev,Male,rise3,Maria was in a spaceship to the moon?,Question,13,33,19,64,Female,1,3
A38HFMRXB5Q13M,obama_laura_ed_m_rise1,obama,laura,ed,Male,rise1,Laura met President Obama?,Question,30,19,43,44,Female,1,3
A38HFMRXB5Q13M,married_ellen_ros_f_rise2,married,ellen,ros,Female,rise2,Alan is married?,Question,9,67,32,50,Female,1,3
A38HFMRXB5Q13M,mom_eleanor_bon_f_fall,mom,eleanor,bon,Female,fall,Eleanor is Annie's mom,Assertion,76,50,75,78,Female,1,3
A38HFMRXB5Q13M,lawn_you_kev_m_rise2,lawn,you,kev,Male,rise2,You need to mow the lawn?,Question,25,80,11,65,Female,1,3
A38HFMRXB5Q13M,rain_it_ed_m_rise3,rain,it,ed,Male,rise3,It's raining?,Question,0,89,19,56,Female,1,3
A38HFMRXB5Q13M,yemen_lenny_bon_f_rise1,yemen,lenny,bon,Female,rise1,Lenny is from Yemen?,Question,34,86,33,50,Female,1,3
A1IDAOL2MZ3L3L,mom_eleanor_kev_m_rise2,mom,eleanor,kev,Male,rise2,Speaking another language saying \donder is andy's mom\?,Question,18,29,29,62,Male,2,3
A1IDAOL2MZ3L3L,yemen_lenny_ros_f_rise2,yemen,lenny,ros,Female,rise2,Lenny is from Yemen?,Question,29,30,30,66,Male,2,3
A1IDAOL2MZ3L3L,obama_laura_ros_f_rise3,obama,laura,ros,Female,rise3,Lauren met President Obama?,Question,22,26,24,76,Male,2,3
A1IDAOL2MZ3L3L,spaceship_maria_bon_f_rise1,spaceship,maria,bon,Female,rise1,Ariya was in a spaceship to the moon,Assertion,59,60,60,77,Male,2,3
A1IDAOL2MZ3L3L,armadillo_kev_m_fall,armadillo,armadillo,kev,Male,fall,armadillos are mammals,Assertion,79,81,84,50,Male,2,3
A1IDAOL2MZ3L3L,yemen_i_ros_f_rise3,yemen,i,ros,Female,rise3,I'm from Yemen?,Request,30,30,29,57,Male,2,3
A1IDAOL2MZ3L3L,beer_we_ed_m_rise1,beer,we,ed,Male,rise1,We should go get beer,Invitation,71,72,58,41,Male,2,3
A1IDAOL2MZ3L3L,married_ellen_ed_m_fall,married,ellen,ed,Male,fall,Ellen is married,Assertion,100,100,100,28,Male,2,3
A3PKRRJR7IXFY7,yemen_you_ros_f_fall,yemen,you,ros,Female,fall,You're from Yemen.,Assertion,100,100,100,50,Male,1,3
A3PKRRJR7IXFY7,rain_it_ed_m_fall,rain,it,ed,Male,fall,It's raining.,Assertion,100,40,90,40,Male,1,3
A3PKRRJR7IXFY7,married_ellen_ros_f_rise3,married,ellen,ros,Female,rise3,Alan is married?,Question,60,75,30,60,Male,1,3
A3PKRRJR7IXFY7,mom_eleanor_bon_f_rise1,mom,eleanor,bon,Female,rise1,Eleanor is Annie's mom?,Question,45,70,40,70,Male,1,3
A3PKRRJR7IXFY7,lawn_you_kev_m_rise3,lawn,you,kev,Male,rise3,You need to mow the lawn?,Question,30,90,25,60,Male,1,3
A3PKRRJR7IXFY7,obama_laura_ed_m_rise2,obama,laura,ed,Male,rise2,Laura met President Obama.,Invitation,70,70,50,70,Male,1,3
A3PKRRJR7IXFY7,spaceship_maria_kev_m_fall,spaceship,maria,kev,Male,fall,Maria was in a spaceship to the moon.,Assertion,90,70,75,65,Male,1,3
A3PKRRJR7IXFY7,yemen_lenny_bon_f_rise2,yemen,lenny,bon,Female,rise2,Lenny's from Yemen.,Invitation,90,80,75,70,Male,1,3
A3862RIFFUV141,yemen_i_ros_f_rise2,yemen,i,ros,Female,rise2,I'm from Yemen,Assertion,100,100,70,90,Male,3,3
A3862RIFFUV141,obama_laura_ros_f_rise2,obama,laura,ros,Female,rise2,You're not president Obama.,Assertion,0,0,63,76,Male,3,3
A3862RIFFUV141,beer_we_ed_m_fall,beer,we,ed,Male,fall,We should go get beer.,Invitation,91,94,82,63,Male,3,3
A3862RIFFUV141,married_ellen_ed_m_rise3,married,ellen,ed,Male,rise3,Alan is married?,Question,24,28,14,78,Male,3,3
A3862RIFFUV141,mom_eleanor_kev_m_rise1,mom,eleanor,kev,Male,rise1,Har knows and his mom.,Assertion,13,22,12,59,Male,3,3
A3862RIFFUV141,spaceship_maria_bon_f_fall,spaceship,maria,bon,Female,fall,Maria was in a spaceship to the moon.,Assertion,100,100,86,38,Male,3,3
A3862RIFFUV141,armadillo_kev_m_rise3,armadillo,armadillo,kev,Male,rise3,Herman doyels are normals.,Assertion,76,93,26,29,Male,3,3
A3862RIFFUV141,yemen_lenny_ros_f_fall,yemen,lenny,ros,Female,fall,Lenny is from Yemen,Assertion,100,98,80,64,Male,3,3
A39EBLPHUIPAFH,mom_eleanor_kev_m_rise2,mom,eleanor,kev,Male,rise2,gone door any mon,Assertion,94,79,84,88,Female,5,3
A39EBLPHUIPAFH,married_ellen_ed_m_fall,married,ellen,ed,Male,fall,Helen is married,Assertion,97,93,93,91,Female,5,3
A39EBLPHUIPAFH,armadillo_kev_m_fall,armadillo,armadillo,kev,Male,fall,remember those are manamals,Assertion,54,69,70,72,Female,5,3
A39EBLPHUIPAFH,spaceship_maria_bon_f_rise1,spaceship,maria,bon,Female,rise1,Were you in a space ship to the moon,Question,89,88,88,90,Female,5,3
A39EBLPHUIPAFH,beer_we_ed_m_rise1,beer,we,ed,Male,rise1,we should go get beer,Request,89,96,96,95,Female,5,3
A39EBLPHUIPAFH,yemen_i_ros_f_rise3,yemen,i,ros,Female,rise3,I'm from yoman,Assertion,93,94,93,94,Female,5,3
A39EBLPHUIPAFH,yemen_lenny_ros_f_rise2,yemen,lenny,ros,Female,rise2,Lenny is from Yemen,Assertion,95,95,93,94,Female,5,3
A39EBLPHUIPAFH,obama_laura_ros_f_rise3,obama,laura,ros,Female,rise3,Laura met president Obama,Assertion,97,98,97,98,Female,5,3
A3DRYZ95VDUDK,married_ellen_ed_m_fall,married,ellen,ed,Male,fall,Ellen is married.,Assertion,85,18,76,76,Male,3,3
A3DRYZ95VDUDK,beer_we_ed_m_rise1,beer,we,ed,Male,rise1,We should go get beer?,Request,17,79,18,72,Male,3,3
A3DRYZ95VDUDK,armadillo_kev_m_fall,armadillo,armadillo,kev,Male,fall,Armadillos are mammals.,Assertion,76,45,44,79,Male,3,3
A3DRYZ95VDUDK,spaceship_maria_bon_f_rise1,spaceship,maria,bon,Female,rise1,Maria was in a spaceship to the moon?,Question,18,84,23,81,Male,3,3
A3DRYZ95VDUDK,obama_laura_ros_f_rise3,obama,laura,ros,Female,rise3,Laura met President Obama?,Question,21,75,38,80,Male,3,3
A3DRYZ95VDUDK,mom_eleanor_kev_m_rise2,mom,eleanor,kev,Male,rise2,Eleanor is Annie's mom?,Request,20,81,15,67,Male,3,3
A3DRYZ95VDUDK,yemen_i_ros_f_rise3,yemen,i,ros,Female,rise3,I'm from Yemen?,Request,13,85,8,80,Male,3,3
A3DRYZ95VDUDK,yemen_lenny_ros_f_rise2,yemen,lenny,ros,Female,rise2,Lenia's from Yemen?,Question,14,86,44,88,Male,3,3
A2UZXRV8QU8TGS,yemen_lenny_bon_f_rise2,yemen,lenny,bon,Female,rise2,Yonees from Yomen,Question,36,79,27,76,Female,2,3
A2UZXRV8QU8TGS,lawn_you_kev_m_rise3,lawn,you,kev,Male,rise3,You need to mow the lawn,Assertion,86,73,65,46,Female,2,3
A2UZXRV8QU8TGS,married_ellen_ros_f_rise3,married,ellen,ros,Female,rise3,Ann is married,Question,46,80,44,61,Female,2,3
A2UZXRV8QU8TGS,mom_eleanor_bon_f_rise1,mom,eleanor,bon,Female,rise1,Elenor is Annie's mom,Question,58,63,60,62,Female,2,3
A2UZXRV8QU8TGS,yemen_you_ros_f_fall,yemen,you,ros,Female,fall,You're from Yemen,Assertion,58,58,61,58,Female,2,3
A2UZXRV8QU8TGS,rain_it_ed_m_fall,rain,it,ed,Male,fall,It's Raymond,Assertion,59,61,62,55,Female,2,3
A2UZXRV8QU8TGS,obama_laura_ed_m_rise2,obama,laura,ed,Male,rise2,Lowering as resident Obama,Request,62,66,64,56,Female,2,3
A2UZXRV8QU8TGS,spaceship_maria_kev_m_fall,spaceship,maria,kev,Male,fall,Bureel is not a space ship to the moon,Assertion,70,69,67,71,Female,2,3
A166A2M31CW2C7,spaceship_maria_kev_m_fall,spaceship,maria,kev,Male,fall,Brea was in a spaceship to the moon.,Assertion,98,98,77,50,Male,1,3
A166A2M31CW2C7,lawn_you_kev_m_rise3,lawn,you,kev,Male,rise3,you need to mow the lawn,Assertion,89,92,84,35,Male,1,3
A166A2M31CW2C7,rain_it_ed_m_fall,rain,it,ed,Male,fall,It's raining,Assertion,80,80,62,40,Male,1,3
A166A2M31CW2C7,yemen_lenny_bon_f_rise2,yemen,lenny,bon,Female,rise2,lennys from yemen,Question,31,37,29,59,Male,1,3
A166A2M31CW2C7,married_ellen_ros_f_rise3,married,ellen,ros,Female,rise3,ellen is married?,Question,28,26,32,52,Male,1,3
A166A2M31CW2C7,mom_eleanor_bon_f_rise1,mom,eleanor,bon,Female,rise1,elenore is annies mom,Question,36,36,26,63,Male,1,3
A166A2M31CW2C7,obama_laura_ed_m_rise2,obama,laura,ed,Male,rise2,laura met president obama,Question,35,36,42,49,Male,1,3
A166A2M31CW2C7,yemen_you_ros_f_fall,yemen,you,ros,Female,fall,youre from yemen,Assertion,67,71,61,49,Male,1,3
A3HKVC1X7EMZU,obama_laura_ros_f_rise1,obama,laura,ros,Female,rise1,Laura met President Obama,Question,37,27,22,71,Male,1,3
A3HKVC1X7EMZU,beer_we_ed_m_rise3,beer,we,ed,Male,rise3,We should go get beer?,Request,37,38,23,77,Male,1,3
A3HKVC1X7EMZU,yemen_i_ros_f_fall,yemen,i,ros,Female,fall,I am from Yemen,Assertion,100,60,90,58,Male,1,3
A3HKVC1X7EMZU,mom_eleanor_kev_m_fall,mom,eleanor,kev,Male,fall,Eleanor is Andy's mom,Assertion,89,29,61,54,Male,1,3
A3HKVC1X7EMZU,armadillo_kev_m_rise2,armadillo,armadillo,kev,Male,rise2,Armadillos are mammals,Request,21,66,13,66,Male,1,3
A3HKVC1X7EMZU,spaceship_maria_bon_f_rise3,spaceship,maria,bon,Female,rise3,Maria was in a spaceship to the moon?,Question,13,35,15,74,Male,1,3
A3HKVC1X7EMZU,yemen_lenny_ros_f_rise1,yemen,lenny,ros,Female,rise1,Lenny is from Yemen?,Question,40,64,37,48,Male,1,3
A3HKVC1X7EMZU,married_ellen_ed_m_rise2,married,ellen,ed,Male,rise2,Ellen is married?,Question,34,63,54,46,Male,1,3
